osmid,x,y
267196320,77.2218894,28.621292
267196323,77.2244897,28.6096378
267196328,77.2248036,28.6101203
267196331,77.2246852,28.6096334
267196336,77.2223059,28.6205552
267196337,77.2215891,28.6218801
267196340,77.2238626,28.6183265
267196344,77.208773,28.613927
267196357,77.2091896,28.6138946
267197815,77.2275161,28.6197839
267197828,77.231646,28.6217774
267197829,77.2317192,28.6228176
267197830,77.2267514,28.6205269
267197831,77.2300608,28.6240167
267197832,77.2309887,28.6224691
267197833,77.2293855,28.602232
267197834,77.2299629,28.6019451
267197835,77.2303171,28.6015743
267197844,77.2250169,28.6044992
267197860,77.2238708,28.6031436
267197863,77.2244183,28.6037685
267197867,77.2236113,28.6032696
267197868,77.2235968,28.603338
267197869,77.2236301,28.6035906
267197870,77.2238175,28.6038523
267197874,77.2243643,28.6039646
267197876,77.2181424,28.6062102
267197883,77.2172353,28.6073393
267197887,77.2179013,28.6077166
267197888,77.218301,28.6076902
267197891,77.2187784,28.6074875
267197893,77.2189358,28.6072353
267197897,77.2186026,28.606481
267197917,77.2122189,28.6102821
267197918,77.2123089,28.610651
267197925,77.2115712,28.6103493
267197930,77.2089983,28.6087861
267197931,77.2087481,28.6086818
267197934,77.2084105,28.6087691
267197936,77.2082529,28.6090851
267197937,77.2082807,28.6092028
267197938,77.2084229,28.609372
267197939,77.2085373,28.6094284
267197941,77.2088364,28.6094325
267197943,77.2089828,28.6093585
267197944,77.2091339,28.6090891
267197955,77.2256163,28.604052
267197956,77.2271183,28.6061064
267197957,77.2282042,28.6056919
267197959,77.2307944,28.6080682
267197960,77.2268182,28.6034687
267197963,77.2291074,28.6042613
267197965,77.2292125,28.6031845
267197967,77.2332164,28.6071014
267197973,77.2319463,28.6068891
267197974,77.2325583,28.6068493
267197975,77.2335707,28.607234
267197976,77.2343867,28.6057681
267197980,77.2306356,28.6052508
267197983,77.2315685,28.60803
267197984,77.2313645,28.6052175
267197985,77.2314476,28.6069156
267197986,77.2329093,28.6083415
267198388,77.2181923,28.6302174
267198390,77.2218332,28.6337812
267198392,77.2198366,28.6349075
267198394,77.2197696,28.6339283
267247451,77.2254922,28.6328887
267247452,77.2253915,28.6326094
267247454,77.2247024,28.6316249
267247456,77.2240419,28.6314336
267247460,77.2228317,28.6318574
267247462,77.2266222,28.6319595
267247464,77.2233233,28.6335226
267247468,77.2249216,28.6332724
267249900,77.2063447,28.6263996
267249902,77.2060972,28.6265641
267249903,77.205941,28.6268512
267249905,77.2059456,28.6271043
267249911,77.2072094,28.6273431
267249912,77.2073157,28.6271648
267249914,77.2073144,28.6267676
267249915,77.2070753,28.6264735
267249920,77.2123622,28.6232067
267249923,77.2124882,28.6237589
267249926,77.2129097,28.6237991
267249927,77.2131594,28.6235884
267249930,77.2131566,28.6232603
267249940,77.2322361,28.6260537
267249941,77.2323337,28.6259784
267249943,77.2324491,28.6256369
267249944,77.2323901,28.6254582
267249954,77.2154665,28.6215753
267249955,77.2154693,28.6216983
267249959,77.2157512,28.6219251
267249960,77.215909,28.6219119
267249963,77.2161309,28.6216885
267249964,77.2161176,28.6215311
267249967,77.2158063,28.621334
267250973,77.225744,28.6280493
267250978,77.223376,28.6264956
267250981,77.2192551,28.6264435
267250993,77.2156923,28.6268396
267250994,77.2154323,28.627
267250995,77.215061,28.6271859
267250999,77.2114352,28.6257292
267251003,77.2127589,28.6281959
267251006,77.2107525,28.626771
267251007,77.2106225,28.628692
267251016,77.2158234,28.6221029
267251573,77.2250182,28.6234111
267251574,77.2211587,28.6242882
267251575,77.2214874,28.6244988
267251576,77.2216316,28.6263259
267251581,77.2221704,28.6237632
267251584,77.2232843,28.6242656
267251585,77.2239929,28.6229856
267251588,77.2296809,28.624711
267251591,77.2282685,28.6265677
267251592,77.2292199,28.6260707
267251594,77.2291414,28.625752
267251597,77.2266634,28.6274987
267251598,77.2253651,28.6264394
267251601,77.2273159,28.6271339
267253204,77.2155939,28.6184247
267253206,77.2145461,28.6210967
267253207,77.2144889,28.6193468
267253209,77.2136643,28.6216431
267253210,77.1999895,28.6235903
267253212,77.1998231,28.6237296
267253217,77.1998363,28.6241313
267253220,77.2000503,28.6242118
267253223,77.2004925,28.6239984
267253224,77.2005124,28.623867
267253225,77.2004815,28.6237603
267253228,77.2002309,28.6235732
267259245,77.2083499,28.6299956
267259246,77.2098072,28.6298502
267259248,77.20661,28.6259363
267259250,77.2008258,28.6235987
267259251,77.2058727,28.6207043
267259252,77.2020945,28.6228987
267259256,77.2016133,28.6246654
267259262,77.2116022,28.6235454
267259263,77.211879,28.6238889
267259266,77.2090833,28.6220134
267259267,77.2091774,28.6225161
267259269,77.2095859,28.6231232
267259270,77.2065585,28.6202778
267259274,77.2066085,28.6206744
267259278,77.2058538,28.6203485
267259280,77.2089103,28.6217061
267259282,77.2103967,28.6202874
267259283,77.2050673,28.6224778
267259287,77.2045041,28.6228498
267259291,77.2051321,28.623135
267259320,77.2062749,28.62177
267259325,77.2028099,28.6224919
267259326,77.1997019,28.6176147
267259327,77.2000229,28.6229848
267259328,77.2056356,28.6172874
267259409,77.205941,28.6176298
267259412,77.2061855,28.6176025
267259426,77.2018264,28.6188281
267259433,77.2029348,28.6173967
267259435,77.2027168,28.6189235
267259436,77.2037128,28.6206392
267259438,77.2031083,28.6203376
267259442,77.203167,28.6208685
267259450,77.2018638,28.619369
267259455,77.2011279,28.6234454
267259456,77.2004461,28.6234398
267259457,77.2003195,28.6215832
267259458,77.2002615,28.6204529
267259460,77.1998784,28.6204528
267259461,77.1999499,28.6215969
267259467,77.2003512,28.6219814
267259470,77.1996602,28.6234629
267259476,77.1990465,28.6235559
267259478,77.1995969,28.6216156
267259479,77.1993242,28.6176323
267259480,77.1986494,28.6176555
267259482,77.1987911,28.6234473
267259483,77.1989429,28.6225277
267259484,77.1996273,28.6225008
267259485,77.2000055,28.6224866
267259486,77.2003799,28.6224713
267259487,77.2010685,28.6224444
267259488,77.1981178,28.6177002
267259489,77.1995267,28.6204609
267259490,77.1988361,28.6204787
267259921,77.1972022,28.6177554
267259924,77.1973428,28.6179912
267259925,77.1974929,28.6180574
267259928,77.197796,28.6180158
267259930,77.1979691,28.6177808
267259931,77.1979666,28.6176389
267259947,77.1954832,28.6178168
267259951,77.1973069,28.6182146
267259952,77.1960199,28.620474
267259957,77.1957632,28.6208861
267259965,77.196728,28.6191632
267259966,77.1975045,28.6195042
267609414,77.1930377,28.6026122
267609419,77.1936388,28.6023719
267609496,77.1992971,28.6049028
267609602,77.208697,28.6122346
268210760,77.1656728,28.560607
268210762,77.1629389,28.5584471
268212523,77.172759,28.6092512
268212543,77.1808473,28.6236985
268212552,77.1756929,28.6300147
268212559,77.1750083,28.6331578
268212601,77.1724576,28.6440828
268212602,77.1731632,28.6449727
268212603,77.1706352,28.6465053
268212656,77.175103,28.6424714
268217516,77.1742735,28.644307
268217534,77.1702648,28.6460398
268217539,77.1728042,28.6445242
268217545,77.1713184,28.6473953
268217546,77.1764952,28.6443313
268217600,77.1720141,28.6483015
271373907,77.1186293,28.5432203
271373909,77.1296432,28.5510536
273317191,77.1835111,28.5978741
273317193,77.1892398,28.5956281
277419735,77.259455,28.5867558
277419737,77.2570207,28.5942683
277419824,77.1475907,28.5867395
277419852,77.3096684,28.5724138
277419868,77.3037142,28.5753287
277419932,77.269647,28.5805598
277420041,77.2429077,28.565069
277420361,77.3213641,28.6146782
277420366,77.3216909,28.6151648
277420414,77.3143624,28.5740649
277420577,77.3147716,28.6358697
278163283,77.2287528,28.5664296
278163583,77.1383852,28.5732042
278163899,77.2521868,28.5659687
278163929,77.2427916,28.5649694
278164429,77.2088953,28.5436322
278164996,77.3209404,28.57906
280740599,77.1573579,28.5611574
280740678,77.1761308,28.5787368
280740682,77.176215,28.5785637
280740684,77.1778323,28.575633
280740686,77.1747909,28.5806022
280740689,77.1776301,28.5756434
280740702,77.1773946,28.5758882
280740936,77.1803866,28.6235362
280741019,77.1893751,28.6337983
280741024,77.1897986,28.6340192
280741115,77.1974223,28.6449762
282003063,77.1633004,28.5651461
282138878,77.1645778,28.5612576
282138881,77.163776,28.5611087
282138883,77.1639444,28.5602748
282138885,77.1685162,28.5750969
291510966,77.2313408,28.6398486
291511684,77.199381,28.648909
291511688,77.1901311,28.6542015
291511689,77.1825173,28.6583569
291542741,77.2325052,28.6421936
291542746,77.2279576,28.6435927
291542748,77.2246625,28.6453071
291542967,77.246724,28.6394643
291542972,77.2419506,28.6401722
291542985,77.2292747,28.6432261
291542988,77.2095779,28.6457453
292443382,77.2021485,28.5698191
292443383,77.2031126,28.5699083
292443384,77.2062785,28.5697406
292443385,77.2044214,28.5698294
292443447,77.2100656,28.5699291
292443471,77.223115,28.5686597
292443474,77.2209642,28.5688989
292443475,77.2196808,28.5688047
292443477,77.225544,28.5679601
292443479,77.2249932,28.5682001
292460373,77.2044677,28.570585
292460374,77.207251,28.5726834
292460387,77.210179,28.5784742
292460390,77.2098591,28.579313
292460393,77.2098259,28.5791541
292460398,77.2090946,28.5725939
292460403,77.2105456,28.5774044
292460406,77.2121083,28.5795535
292460414,77.2119229,28.5795574
292460465,77.2106651,28.5771949
292460505,77.2118292,28.5792937
292460515,77.2094563,28.5733757
292460521,77.2210239,28.5696842
292460526,77.2197507,28.5697459
292460564,77.2230224,28.5713291
292460573,77.2211026,28.5707691
292460574,77.2210623,28.5702131
292460591,77.221188,28.5715832
292460607,77.2238685,28.5700004
292460611,77.2231486,28.5687659
301037177,77.3150936,28.5807591
301037181,77.205303,28.6008952
301037183,77.2048783,28.6008201
301037185,77.2054475,28.6012475
301037187,77.2058778,28.6076758
301037192,77.1814505,28.6010684
301037207,77.1736159,28.6335569
301037210,77.1743005,28.6408952
301037211,77.1742541,28.6331041
301037212,77.1804219,28.6240404
301037214,77.1803025,28.6240385
301037269,77.2010647,28.544106
301037275,77.201429,28.5448602
301037285,77.1878334,28.5490072
301037295,77.2012989,28.544581
301037313,77.2015623,28.5448151
301037318,77.2040297,28.550956
301037319,77.2041266,28.5508889
301037336,77.2069588,28.5594777
301037382,77.1712474,28.5595718
307369841,77.3144482,28.6358294
307369866,77.3154747,28.6329766
308719791,77.2401647,28.6250726
308719942,77.2395449,28.6252545
308720476,77.2567377,28.5950829
308722765,77.2268846,28.6424623
308723081,77.2272653,28.6426098
308723085,77.2409817,28.640258
308723214,77.2412607,28.6267745
308723688,77.2527963,28.6387052
308723698,77.2519193,28.6294789
308883156,77.2178379,28.600934
308883222,77.2175704,28.6009605
308883223,77.2172213,28.6006682
308883229,77.2177694,28.6001942
308883230,77.2179421,28.6002719
308883231,77.2180952,28.6006526
308883582,77.2173235,28.6003114
308884530,77.212684,28.5915512
308884930,77.2114883,28.6044481
308884941,77.2119617,28.604017
308884943,77.2116804,28.6037265
308884948,77.2114016,28.603728
308884952,77.2111226,28.6040333
308884954,77.2112278,28.6043281
308885274,77.2118069,28.6043708
308887717,77.2036762,28.606885
308887829,77.204325,28.6082359
308887830,77.2034354,28.6072395
308887832,77.205387,28.6064516
308888616,77.1975628,28.6112433
308888625,77.1967958,28.6112887
308888862,77.1910499,28.6106308
308890952,77.2241482,28.6009943
308890954,77.2262772,28.5990985
308892881,77.2196795,28.5902105
308897843,77.3109135,28.5707395
308897855,77.3054576,28.5733643
308897943,77.3095304,28.5728881
308897978,77.3129184,28.5735617
308898110,77.3087553,28.5739145
309234314,77.2514917,28.582574
309234625,77.2489625,28.5855015
309234938,77.2504101,28.5837975
309235227,77.2483624,28.5851354
309235509,77.2498088,28.5834084
309235991,77.2492449,28.5830246
309235992,77.2506545,28.581364
309640799,77.1856514,28.6354222
309640803,77.1760417,28.6408244
309640804,77.1748235,28.6415675
309641053,77.1861979,28.6362412
309641057,77.1891564,28.6405601
309641061,77.1914902,28.6445052
309641210,77.1968734,28.645334
309641335,77.1747659,28.6415234
309641340,77.1742903,28.641657
309641343,77.1742995,28.6418753
309641344,77.1744594,28.6420085
309642100,77.196921,28.6451177
309642101,77.1969415,28.6454719
309642104,77.1973844,28.6456574
309642106,77.1977334,28.6455279
309642108,77.1978036,28.6453559
309642109,77.1977098,28.6451123
309642509,77.1971194,28.6456051
309642511,77.1960771,28.646161
309642515,77.1927602,28.6482623
309642520,77.1823672,28.6540055
309642524,77.1808358,28.6546531
309642526,77.1805085,28.6547733
309858049,77.1900689,28.5792363
309858208,77.1898114,28.5795265
309858212,77.190057,28.5795416
309858218,77.1901124,28.5794975
309858227,77.1897809,28.5792721
309858229,77.1897464,28.5794414
309858909,77.1929435,28.5848568
309859083,77.1926479,28.585022
309859085,77.192624,28.5851303
309859087,77.1928558,28.5853879
309859088,77.1928901,28.5853937
309859090,77.193203,28.585252
309859092,77.1932352,28.5851731
309859421,77.1960587,28.5951719
309862883,77.1827505,28.5871932
309863580,77.1951635,28.581958
309864520,77.1865725,28.5833188
309865006,77.1886601,28.5624787
309865469,77.1734144,28.5694653
309865471,77.1724263,28.5717855
309866197,77.1739199,28.5730833
312102909,77.1964753,28.569499
312102914,77.2027579,28.5696113
312102927,77.2401659,28.5648448
314357000,77.1280577,28.5448576
314357041,77.1250375,28.5472778
314505961,77.2100613,28.5793985
314505962,77.210261,28.5792582
314505965,77.2103216,28.5785159
314505967,77.2108576,28.5781313
314506006,77.2276011,28.6116806
315999106,77.305945,28.5732369
315999114,77.2731594,28.5812922
315999134,77.3095342,28.5725485
316066090,77.1538257,28.5890211
316066105,77.1896961,28.569368
316066111,77.1931345,28.5693807
316066121,77.1964738,28.5696689
316066140,77.2080052,28.5706024
316066193,77.2315946,28.5657625
316376854,77.1684872,28.5751624
316376856,77.1758214,28.578595
316376858,77.1718354,28.5765911
316376859,77.175923,28.5784322
316376883,77.1428819,28.5990279
316376884,77.1428462,28.5989553
316376889,77.1395224,28.6003496
317149314,77.1288157,28.5674523
331187416,77.2281911,28.5539543
345234446,77.2058886,28.6337254
345234450,77.2053792,28.6335429
345234453,77.2053119,28.6338352
345234455,77.2017427,28.6359892
345234460,77.205377,28.6339194
345234466,77.2051648,28.6410366
345234471,77.2018833,28.6359205
345234473,77.2018164,28.6358276
345238032,77.1741447,28.6420364
345264933,77.1749033,28.6417839
345264968,77.1760079,28.6420197
345265006,77.1748867,28.6421216
345265010,77.1915443,28.6443015
345265023,77.2004122,28.6441881
345265062,77.2052862,28.6411826
345265068,77.2054196,28.6411042
345265121,77.2171312,28.6344291
345277865,77.2068431,28.5694684
345277869,77.2067053,28.5697319
345277871,77.1950832,28.5810319
345277872,77.1951238,28.5796155
345286716,77.2089918,28.5702593
345576013,77.1289734,28.5675219
345576017,77.134073,28.5678347
345576456,77.1213839,28.5453534
353211512,77.2101949,28.5490615
355435732,77.1982308,28.6232092
355435734,77.1981589,28.6253276
355435736,77.2115362,28.6104349
355435749,77.2294765,28.5874073
355435753,77.2255102,28.5669628
355435759,77.219023,28.5589063
355435798,77.2152848,28.5428146
355435828,77.2151553,28.5415668
355436093,77.2123052,28.5685159
356289784,77.2964135,28.5493342
356290152,77.2669991,28.5606618
356291704,77.2899163,28.5624818
356291706,77.2875184,28.562329
356291707,77.2860676,28.5623701
356742450,77.206448,28.5962909
359784761,77.1238555,28.5463822
365531466,77.1896884,28.7044591
367258118,77.2859609,28.5623834
367258141,77.2881595,28.5646783
367259152,77.3018069,28.5506873
367259165,77.3070405,28.5458474
367263013,77.2579574,28.5727291
367271173,77.2990504,28.5416314
367271178,77.2958639,28.5470762
367271181,77.2935181,28.5514137
370583668,77.2161335,28.601413
370583672,77.2118693,28.6038405
370584162,77.2133447,28.6006056
370584167,77.2133215,28.6008713
370584172,77.2136024,28.6007382
370584207,77.2155045,28.6006585
370584246,77.212525,28.602383
372717376,77.2046466,28.5523566
372717390,77.2009032,28.5607759
372717407,77.1993178,28.5694268
381510463,77.1856325,28.5949353
381510467,77.1833978,28.5958687
395135057,77.1324001,28.5961691
395135061,77.148779,28.5966624
395135064,77.1980747,28.6252134
395135071,77.2085003,28.6324712
395135085,77.212823,28.6327368
395135093,77.2132927,28.6321715
395135103,77.2161249,28.6312729
395135111,77.2235974,28.6417713
395135138,77.2258197,28.6409537
409835931,77.299267,28.5902858
410057558,77.1184825,28.5426466
410057569,77.1180723,28.5431619
410059718,77.3195713,28.6531356
412209646,77.1409736,28.5607713
412330872,77.1730364,28.5576952
412330878,77.1851858,28.569922
412330879,77.1793215,28.5635831
412330890,77.1816936,28.565805
412330893,77.1841217,28.5689174
412330901,77.1819853,28.5656642
412330904,77.1861025,28.5634434
412330951,77.1814523,28.5605016
412330955,77.1765218,28.5675963
412330960,77.1786332,28.5691115
412330972,77.1742009,28.5730428
412331024,77.1726271,28.5679347
412331028,77.1694951,28.5669616
412331057,77.1574752,28.5663015
412331062,77.1557077,28.5639327
412331068,77.1560223,28.5611451
412331084,77.161298,28.5640029
412331086,77.1590183,28.567203
412331335,77.1439796,28.5850923
412331337,77.1355277,28.5839944
412331341,77.1215445,28.5930851
412331342,77.1247228,28.5993778
412331346,77.1313193,28.5968406
412331456,77.1416975,28.596672
412331457,77.1385334,28.5902982
412331493,77.128783,28.5902693
412331496,77.1239462,28.5806326
412331978,77.154172,28.5869639
412332012,77.1475963,28.5750971
412332127,77.1559547,28.5898856
412332302,77.1574876,28.5759613
423735526,77.1979852,28.565161
423735528,77.1951546,28.5657598
423735533,77.189386,28.5663393
423735536,77.1909686,28.5661919
423735538,77.1909394,28.5656283
423735540,77.1891458,28.5663754
423735542,77.1894316,28.5687271
423735547,77.1869119,28.5696701
423735548,77.1862777,28.5698102
423735550,77.1895647,28.5697216
423735551,77.1897259,28.5697067
423735552,77.1895156,28.5693767
423735555,77.1862964,28.569974
427807595,77.122854,28.5696195
427828111,77.1210188,28.5733374
427828112,77.1210331,28.5737114
427828122,77.1254613,28.5836889
427828132,77.1315779,28.5964727
427828136,77.1319845,28.596241
427828139,77.1323102,28.5964478
427828143,77.1321384,28.5968892
427828150,77.1316153,28.5964034
427828157,77.1323143,28.5967129
427828161,77.1317126,28.5968597
427828169,77.1322796,28.5963975
427828176,77.1320636,28.5962545
427828187,77.1266157,28.5858059
427828188,77.1264143,28.5854599
427828193,77.1240154,28.5806065
427834168,77.1257091,28.605838
427834179,77.1185673,28.6061842
427834333,77.1219128,28.607063
427834340,77.1249039,28.6059599
427851157,77.2216547,28.7201587
427851169,77.2269353,28.7102438
427851175,77.2271624,28.6967303
427851197,77.2306515,28.6748551
427851205,77.2301066,28.6776012
427851207,77.2300551,28.6758351
427851241,77.2309991,28.6733141
427851261,77.2334838,28.6706821
427851267,77.2293448,28.6804796
427851283,77.2277559,28.6949104
427851293,77.227411,28.7091539
427851296,77.2272561,28.7106038
427851302,77.226685,28.7109664
427851311,77.2270376,28.7091302
427851315,77.2264151,28.712857
427851324,77.2230932,28.7196445
432874004,77.2079363,28.6397138
432874005,77.2180055,28.6352571
432874009,77.2184547,28.6418752
432874010,77.2137121,28.6411016
432874012,77.2127098,28.6410398
433484629,77.2053069,28.6079958
433484645,77.2172339,28.6004439
433484653,77.2110299,28.5974679
433484654,77.2109383,28.5976382
433484657,77.211355,28.5976159
433484659,77.2110539,28.5977849
436900031,77.2237659,28.5904974
441879029,77.3102237,28.5719605
442110902,77.2703272,28.5609001
442110905,77.2646125,28.5638811
442110908,77.2690727,28.5674215
442110920,77.2702915,28.5616632
442789382,77.2567835,28.5712941
442789385,77.2565459,28.5712807
442789388,77.2582751,28.5723099
442789389,77.2580903,28.5725405
442873987,77.317662,28.6713595
448443953,77.216756,28.5691124
448443956,77.2217813,28.5688493
448443980,77.2102961,28.5764204
448443983,77.2094039,28.5728814
448443992,77.219717,28.569313
448443993,77.2203758,28.5697156
448443995,77.2213006,28.5718025
448443999,77.2278603,28.5723571
448444009,77.2160996,28.5730844
448444083,77.2169314,28.5699065
448444088,77.2176697,28.5726528
448444121,77.2144893,28.5792097
448444122,77.2145945,28.5793255
448444141,77.2153604,28.5740167
448444176,77.212309,28.5760253
448444177,77.2130832,28.5759905
448444178,77.2131666,28.5761085
448444187,77.2179412,28.5719249
448444188,77.2181811,28.5718033
448444189,77.2183775,28.5717191
448444190,77.218436,28.571693
448444191,77.2187053,28.571586
448444193,77.2188436,28.5715193
448444195,77.2192861,28.5714303
448444197,77.2198771,28.5713696
448444198,77.2205047,28.5713291
448444199,77.2211402,28.5712881
448444208,77.2188936,28.5742926
448444209,77.2188168,28.5748837
448444219,77.2190829,28.5734074
448444227,77.2192549,28.5728186
448444232,77.2196126,28.5722485
448444236,77.2198286,28.5718781
448444248,77.2192084,28.569772
448444249,77.218664,28.5698025
448444251,77.2182547,28.5698182
448444253,77.2172768,28.5694354
448444264,77.2194848,28.5718993
448444280,77.2218421,28.569662
448444283,77.221882,28.5701565
448444285,77.2219231,28.5707313
448444291,77.2245522,28.5752031
448444292,77.224829,28.5759285
448444295,77.2268895,28.5754259
448444299,77.2265317,28.5745384
448444303,77.2258176,28.5732458
448444322,77.2432292,28.5743762
448444356,77.2365984,28.5705034
448444374,77.2459484,28.5749308
448444379,77.2459631,28.5744122
448444388,77.2476565,28.5693536
448444397,77.2456417,28.5689566
448444405,77.2390616,28.5719531
450614564,77.1223716,28.566155
450614568,77.12269,28.5665288
450631313,77.2116232,28.6376045
450631428,77.212982,28.6393946
450631435,77.2132133,28.6405565
450632353,77.2182268,28.6418392
450633464,77.2177592,28.6486011
450633478,77.218022,28.6441051
450633776,77.2175662,28.6500002
450633779,77.2176921,28.6488728
450634599,77.2167394,28.6526595
450634600,77.2164296,28.6539548
450634601,77.215974,28.6552687
450635536,77.2110204,28.6536287
450635537,77.2133806,28.660578
450636275,77.2076385,28.6538254
450636716,77.2126245,28.6451895
450636717,77.2131273,28.6468924
450636718,77.2132207,28.6471326
450636725,77.217836,28.6473646
450636860,77.2125822,28.6429663
450636863,77.2123954,28.6436371
450637037,77.2107854,28.640635
450637597,77.2110464,28.6454785
450637708,77.2087776,28.6406969
450637709,77.2095233,28.6438381
450637793,77.211451,28.6429258
450637798,77.2106816,28.6409907
450637800,77.2084899,28.6406968
450637861,77.2092089,28.6425823
450638039,77.2104566,28.6427229
450638041,77.2120531,28.6436195
450638381,77.2167314,28.6428388
450638384,77.2171936,28.6428335
450638389,77.2181178,28.6418203
450638754,77.2165368,28.6419743
450638756,77.2171617,28.6419864
450638758,77.2179478,28.642295
450638826,77.21661,28.6415745
450639204,77.2155866,28.6394984
450639208,77.2157564,28.6404267
450639211,77.2167362,28.640419
450639340,77.215013,28.6404098
450639343,77.2131038,28.6395647
450639364,77.2170631,28.6404112
450639817,77.2117199,28.6478381
450639818,77.2130261,28.6496418
450639823,77.2145135,28.6511439
450639826,77.2171617,28.6512393
450639988,77.2101881,28.6490044
450640191,77.2155625,28.6474354
450640554,77.2162545,28.6499865
450641053,77.217418,28.650423
450641078,77.2160766,28.6491428
450641620,77.2146737,28.6538008
450641631,77.2100258,28.6514069
450641632,77.2076642,28.6521307
450642148,77.2063344,28.6520747
458631457,77.2470944,28.6328345
458631467,77.2435358,28.6594435
458631470,77.2451869,28.6576729
458631477,77.2471561,28.6371076
458631515,77.219093,28.6934178
458631519,77.2208529,28.6921519
458631522,77.2212414,28.6892309
458631550,77.2223882,28.6818903
458640628,77.2405503,28.627503
458640632,77.2310136,28.63656
458640633,77.2288378,28.6367168
458640636,77.2284558,28.6365532
458640638,77.2284016,28.6368453
458640640,77.2286984,28.6369148
458640642,77.2244473,28.6391336
458640643,77.227352,28.6351061
458640649,77.2238002,28.6437346
458640653,77.2243346,28.6439347
458640658,77.2237746,28.644354
458640659,77.223311,28.645127
458640661,77.2267258,28.6427097
458640663,77.2267746,28.6428214
458640665,77.2271593,28.6428806
458640703,77.2407188,28.6411972
458640708,77.2402019,28.6482994
458640731,77.235501,28.6613537
458640736,77.2337514,28.6624042
458640743,77.2306635,28.6648622
464963895,77.2515953,28.5826409
464963941,77.2567655,28.5745557
464963949,77.2581204,28.5729384
464963953,77.2583369,28.572694
464963956,77.2585233,28.5724574
464963959,77.2587021,28.5722097
464963992,77.2646715,28.5640125
464964014,77.2722133,28.5538693
464964023,77.2770643,28.5477148
464964115,77.2577375,28.5723229
464964121,77.259224,28.5729451
464964140,77.2586239,28.5718317
482654058,77.2556936,28.6674935
482654060,77.2561843,28.6676069
485213521,77.1273002,28.6570688
485351846,77.1466658,28.637769
485819945,77.1741002,28.7122449
485820162,77.1689102,28.718163
485822174,77.1691502,28.709908
495944509,77.2587255,28.5516515
496489163,77.2292984,28.6797001
506423562,77.1767913,28.5551566
506423563,77.1738112,28.5526792
512452462,77.1776959,28.5545736
512453165,77.1735122,28.5529742
512453167,77.1716717,28.5505292
528541678,77.1749833,28.5527483
528541681,77.172514,28.5520928
528541690,77.17577,28.5543262
528541692,77.1751336,28.5537737
528541694,77.1744872,28.5532278
528541710,77.176462,28.5548716
528858976,77.2478701,28.5559194
528858986,77.2451433,28.5573317
528864665,77.2458293,28.5568548
545641378,77.1805092,28.5988011
560224223,77.1794152,28.553443
560224224,77.1880371,28.5487927
560224231,77.2014283,28.5445296
560224244,77.2097991,28.5428851
560224245,77.2097088,28.5424707
560389517,77.2027047,28.5415026
560646457,77.1669002,28.7026445
560646475,77.1781244,28.7082217
560825107,77.2398214,28.6483914
560825111,77.2335121,28.6497156
560825113,77.2325887,28.6497753
560825122,77.2333335,28.6527177
560825126,77.2339807,28.6530162
560825127,77.2347163,28.6531622
560825522,77.2333873,28.6546423
560825529,77.233493,28.6553845
560825530,77.2335499,28.6561041
560825784,77.2317861,28.6551754
560825787,77.2303809,28.6558227
560825789,77.2299735,28.655671
560825792,77.228888,28.6552591
560825793,77.2279094,28.6543299
560826996,77.2306589,28.6562469
560827166,77.2274404,28.656405
560827168,77.230327,28.6505104
560827592,77.23685,28.6559796
560828652,77.2234643,28.65881
560828656,77.2232364,28.6572778
560828945,77.2187376,28.6570287
560829404,77.2212916,28.6551026
560829526,77.2246204,28.6512408
560829527,77.2204618,28.6561172
560829530,77.2200337,28.6570768
560829685,77.2324192,28.6506211
560829715,77.2233641,28.6526172
560829726,77.2257874,28.6545893
560829751,77.2255779,28.6564967
560830548,77.2262484,28.6537798
560830602,77.2294377,28.6501706
561316935,77.2280421,28.6440651
561316937,77.2241641,28.6464634
561316938,77.2324184,28.642954
561316941,77.2314945,28.644831
561316947,77.2266918,28.6491927
561316976,77.2158066,28.657709
561316977,77.2159243,28.6594814
562591515,77.2054873,28.6339823
562591519,77.2056365,28.6339965
562591570,77.2085801,28.6335138
562591572,77.2062588,28.6359477
562591589,77.2076259,28.6392814
562591601,77.2127579,28.6332621
562615459,77.1951355,28.6270711
562615462,77.195062,28.6270393
562615471,77.1954966,28.626919
562615476,77.2014966,28.6299273
562615482,77.1892681,28.6340678
562615483,77.1896627,28.6342036
562615490,77.1987098,28.631596
562615491,77.1986002,28.6316564
562621383,77.2644089,28.5439262
563097208,77.1993183,28.5696128
563097220,77.1992925,28.5699536
563097293,77.2081688,28.5680973
563097371,77.2083565,28.5687991
563097440,77.207896,28.5692697
563097603,77.2098095,28.5702462
563097638,77.2092203,28.5731721
563097648,77.2110252,28.5691475
563126255,77.2283967,28.5540431
563126284,77.2324383,28.5600686
563126287,77.232742,28.5627634
563126296,77.2335214,28.5639365
563126299,77.2328877,28.5633784
563126306,77.2330604,28.5633198
563126309,77.2365681,28.5591377
563126311,77.2344,28.5635161
563126318,77.2406536,28.5631552
563126319,77.2501542,28.5638842
563126331,77.2223927,28.5685409
563126336,77.2223916,28.5686608
563126360,77.2287745,28.5665373
563126366,77.231638,28.5655864
563126373,77.2325977,28.5654333
563126381,77.2337986,28.5653268
563126385,77.2332623,28.5656717
563126393,77.2331429,28.5653644
563126414,77.2339132,28.5656192
563126415,77.2343135,28.5655793
563126416,77.2342355,28.5652654
